USA1_alt,Specimen.I,Species,Complex,Year,Lat,Lon,Color,T2T3Red
1321,AMNH_BEE 00095197,bifarius,Pacific,1920,41.22306,-111.97306,1,0
1321,AMNH_BEE 00095197,bifarius,Pacific,1920,41.22306,-111.97306,1,0
1321,AMNH_BEE 00095197,bifarius,Pacific,1920,41.22306,-111.97306,1,0
1321,AMNH_BEE 00095197,bifarius,Pacific,1920,41.22306,-111.97306,1,0
1321,AMNH_BEE 00095197,bifarius,Pacific,1920,41.22306,-111.97306,1,0
1321,AMNH_BEE 00095197,bifarius,Pacific,1920,41.22306,-111.97306,1,0
1321,AMNH_BEE 00095197,bifarius,Pacific,1920,41.22306,-111.97306,1,0
1321,AMNH_BEE 00095197,bifarius,Pacific,1920,41.22306,-111.97306,1,0
1321,AMNH_BEE 00095197,bifarius,Pacific,1920,41.22306,-111.97306,1,0
1321,AMNH_BEE 00095197,bifarius,Pacific,1920,41.22306,-111.97306,1,0
1321,AMNH_BEE 00095197,bifarius,Pacific,1920,41.22306,-111.97306,1,0
1321,AMNH_BEE 00095197,bifarius,Pacific,1920,41.22306,-111.97306,1,0
1321,AMNH_BEE 00095197,bifarius,Pacific,1920,41.22306,-111.97306,1,0
1321,AMNH_BEE 00095197,bifarius,Pacific,1920,41.22306,-111.97306,1,0
1321,AMNH_BEE 00095197,bifarius,Pacific,1920,41.22306,-111.97306,1,0
1321,AMNH_BEE 00095197,bifarius,Pacific,1920,41.22306,-111.97306,1,0
2072,ENT.714640,bifarius,Pacific,1968,41.449896,-120.251057,1,0
2072,ENT.714640,bifarius,Pacific,1968,41.449896,-120.251057,1,0
2072,ENT.714640,bifarius,Pacific,1968,41.449896,-120.251057,1,0
2072,ENT.714640,bifarius,Pacific,1968,41.449896,-120.251057,1,0
2072,ENT.714640,bifarius,Pacific,1968,41.449896,-120.251057,1,0
1763,HH15-0601-3,bifarius,Pacific,2015,41.54623,-120.24656,1,0
1763,HH15-0601-3,bifarius,Pacific,2015,41.54623,-120.24656,1,0
1763,HH15-0601-3,bifarius,Pacific,2015,41.54623,-120.24656,1,0
1763,HH15-0601-3,bifarius,Pacific,2015,41.54623,-120.24656,1,0
1763,HH15-0601-3,bifarius,Pacific,2015,41.54623,-120.24656,1,0
1763,HH15-0601-3,bifarius,Pacific,2015,41.54623,-120.24656,1,0
1763,HH15-0601-3,bifarius,Pacific,2015,41.54623,-120.24656,1,0
1763,HH15-0601-3,bifarius,Pacific,2015,41.54623,-120.24656,1,0
1763,HH15-0601-3,bifarius,Pacific,2015,41.54623,-120.24656,1,0
1763,HH15-0601-3,bifarius,Pacific,2015,41.54623,-120.24656,1,0
1548,AMNH_BEE 00095007,bifarius,Pacific,1952,41.635,-122.19028,1,0
1596,AMNH_BEE 00054202,bifarius,Pacific,1952,41.69978,-122.04147,1,0
1596,AMNH_BEE 00054202,bifarius,Pacific,1952,41.69978,-122.04147,1,0
1596,AMNH_BEE 00054202,bifarius,Pacific,1952,41.69978,-122.04147,1,0
1624,AMNH_BEE 00054208,bifarius,Pacific,1954,41.743,-111.77709,1,0
1624,AMNH_BEE 00054208,bifarius,Pacific,1954,41.743,-111.77709,1,0
1008,AMNH_BEE 00094970,bifarius,Pacific,1963,42.02,-122.109,1,0
1008,AMNH_BEE 00094970,bifarius,Pacific,1963,42.02,-122.109,1,0
1900,ENT.710609,bifarius,,1972,42.055567,-120.16497,1,0
1900,ENT.710609,bifarius,,1972,42.055567,-120.16497,1,0
1400,OTM 003,bifarius,Pacific,2016,42.084,-122.651,1,0
1400,OTM 003,bifarius,Pacific,2016,42.084,-122.651,1,0
1400,OTM 003,bifarius,Pacific,2016,42.084,-122.651,1,0
1550,ENT.797703,bifarius,Pacific,1987,42.1,-123.4,1,0
1855,ENT.711246,bifarius,,1972,42.188848,-120.246949,1,0
1907,HH15-0504-1,bifarius,Pacific,2015,42.23716,-120.2742,1,0
1907,HH15-0504-1,bifarius,Pacific,2015,42.23716,-120.2742,1,0
1907,HH15-0504-1,bifarius,Pacific,2015,42.23716,-120.2742,1,0
1907,HH15-0504-1,bifarius,Pacific,2015,42.23716,-120.2742,1,0
1907,HH15-0504-1,bifarius,Pacific,2015,42.23716,-120.2742,1,0
1907,HH15-0504-1,bifarius,Pacific,2015,42.23716,-120.2742,1,0
1290,AMNH_BEE 00094971,bifarius,Pacific,1963,42.26667,-121.87722,1,0
1117,OTA-041,bifarius,Pacific,,42.31694444,-122.4902778,1,0
1260,AMNH_BEE 00025520,bifarius,Pacific,1950,42.39833,-121.88139,1,0
2433,AMNH_BEE 00095597,bifarius,Pacific,1963,42.49611,-120.87556,1,0
2433,AMNH_BEE 00095597,bifarius,Pacific,1963,42.49611,-120.87556,1,0
1523,AMNH_BEE 00094972,bifarius,Pacific,1967,42.503,-122.1,1,0
1523,AMNH_BEE 00094972,bifarius,Pacific,1967,42.503,-122.1,1,0
1271,AMNH_BEE 00095723,bifarius,Pacific,1963,42.645,-122.068,1,0
1271,AMNH_BEE 00095723,bifarius,Pacific,1963,42.645,-122.068,1,0
1271,AMNH_BEE 00095723,bifarius,Pacific,1963,42.645,-122.068,1,0
1271,AMNH_BEE 00095723,bifarius,Pacific,1963,42.645,-122.068,1,0
1264,AMNH_BEE 00094974,bifarius,Pacific,1968,42.65555,-122.07166,1,0
1264,AMNH_BEE 00094974,bifarius,Pacific,1968,42.65555,-122.07166,1,0
2058,HH15-0401-2,bifarius,Pacific,2015,42.67524,-118.68547,1,0
1273,AMNH_BEE 00095216,bifarius,,1930,42.70444,-121.99583,1,0
1273,AMNH_BEE 00095216,bifarius,,1930,42.70444,-121.99583,1,0
1273,AMNH_BEE 00095216,bifarius,,1930,42.70444,-121.99583,1,0
2172,HH15-0302-5,bifarius,Pacific,2015,42.74953,-118.67723,1,0
2172,HH15-0302-5,bifarius,Pacific,2015,42.74953,-118.67723,1,0
2172,HH15-0302-5,bifarius,Pacific,2015,42.74953,-118.67723,1,0
2172,HH15-0302-5,bifarius,Pacific,2015,42.74953,-118.67723,1,0
2172,HH15-0302-5,bifarius,Pacific,2015,42.74953,-118.67723,1,0
1375,AMNH_BEE 00094976,bifarius,Pacific,1968,42.77055,-121.78861,1,0
1831,ENT.707951,bifarius,Pacific,1964,42.822394,-110.977708,1,0
1831,ENT.707951,bifarius,Pacific,1964,42.822394,-110.977708,1,0
1831,ENT.707951,bifarius,Pacific,1964,42.822394,-110.977708,1,0
1831,ENT.707951,bifarius,Pacific,1964,42.822394,-110.977708,1,0
1831,ENT.707951,bifarius,Pacific,1964,42.822394,-110.977708,1,0
1831,ENT.707951,bifarius,Pacific,1964,42.822394,-110.977708,1,0
1831,ENT.707951,bifarius,Pacific,1964,42.822394,-110.977708,1,0
1831,ENT.707951,bifarius,Pacific,1964,42.822394,-110.977708,1,0
1831,ENT.707951,bifarius,Pacific,1964,42.822394,-110.977708,1,0
1831,ENT.707951,bifarius,Pacific,1964,42.822394,-110.977708,1,0
1831,ENT.707951,bifarius,Pacific,1964,42.822394,-110.977708,1,0
1831,ENT.707951,bifarius,Pacific,1964,42.822394,-110.977708,1,0
1831,ENT.707951,bifarius,Pacific,1964,42.822394,-110.977708,1,0
1831,ENT.707951,bifarius,Pacific,1964,42.822394,-110.977708,1,0
1831,ENT.707951,bifarius,Pacific,1964,42.822394,-110.977708,1,0
1831,ENT.707951,bifarius,Pacific,1964,42.822394,-110.977708,1,0
1831,ENT.707951,bifarius,Pacific,1964,42.822394,-110.977708,1,0
1831,ENT.707951,bifarius,Pacific,1964,42.822394,-110.977708,1,0
1831,ENT.707951,bifarius,Pacific,1964,42.822394,-110.977708,1,0
1891,AMNH_BEE 00095744,bifarius,Pacific,1963,42.94167,-122.15,1,0
2525,HH16-0013-2,bifarius,Pacific,2016,43.01821,-109.75566,1,0
2525,HH16-0013-2,bifarius,Pacific,2016,43.01821,-109.75566,1,0
2525,HH16-0013-2,bifarius,Pacific,2016,43.01821,-109.75566,1,0
2525,HH16-0013-2,bifarius,Pacific,2016,43.01821,-109.75566,1,0
2525,HH16-0013-2,bifarius,Pacific,2016,43.01821,-109.75566,1,0
2525,HH16-0013-2,bifarius,Pacific,2016,43.01821,-109.75566,1,0
1323,AMNH_BEE 00094979,bifarius,Pacific,1964,43.3125,-122.14166,1,0
1323,AMNH_BEE 00094979,bifarius,Pacific,1964,43.3125,-122.14166,1,0
1323,AMNH_BEE 00094979,bifarius,Pacific,1964,43.3125,-122.14166,1,0
1323,AMNH_BEE 00094979,bifarius,Pacific,1964,43.3125,-122.14166,1,0
1323,AMNH_BEE 00094979,bifarius,Pacific,1964,43.3125,-122.14166,1,0
1323,AMNH_BEE 00094979,bifarius,Pacific,1964,43.3125,-122.14166,1,0
1902,AMNH_BEE 00095813,bifarius,Pacific,1920,43.48,-110.76167,1,0
1902,AMNH_BEE 00095813,bifarius,Pacific,1920,43.48,-110.76167,1,0
1902,AMNH_BEE 00095813,bifarius,Pacific,1920,43.48,-110.76167,1,0
1902,AMNH_BEE 00095813,bifarius,Pacific,1920,43.48,-110.76167,1,0
1902,AMNH_BEE 00095813,bifarius,Pacific,1920,43.48,-110.76167,1,0
1902,AMNH_BEE 00095813,bifarius,Pacific,1920,43.48,-110.76167,1,0
1902,AMNH_BEE 00095813,bifarius,Pacific,1920,43.48,-110.76167,1,0
1902,AMNH_BEE 00095813,bifarius,Pacific,1920,43.48,-110.76167,1,0
1668,AMNH_BEE 00183724,bifarius,Pacific,2011,43.55897,-114.34403,1,0
1659,AMNH_BEE 00183723,bifarius,Pacific,2011,43.56358,-114.33591,1,0
2503,AMNH_BEE 00183727,bifarius,Pacific,2011,43.69028,-114.6555,1,0
2096,AMNH_BEE 00095203,bifarius,Pacific,1920,43.7,-110.75,1,0
2096,AMNH_BEE 00095203,bifarius,Pacific,1920,43.7,-110.75,1,0
2096,AMNH_BEE 00095203,bifarius,Pacific,1920,43.7,-110.75,1,0
2096,AMNH_BEE 00095203,bifarius,Pacific,1920,43.7,-110.75,1,0
2096,AMNH_BEE 00095203,bifarius,Pacific,1920,43.7,-110.75,1,0
2096,AMNH_BEE 00095203,bifarius,Pacific,1920,43.7,-110.75,1,0
2096,AMNH_BEE 00095203,bifarius,Pacific,1920,43.7,-110.75,1,0
2096,AMNH_BEE 00095203,bifarius,Pacific,1920,43.7,-110.75,1,0
2096,AMNH_BEE 00095203,bifarius,Pacific,1920,43.7,-110.75,1,0
2096,AMNH_BEE 00095203,bifarius,Pacific,1920,43.7,-110.75,1,0
2096,AMNH_BEE 00095203,bifarius,Pacific,1920,43.7,-110.75,1,0
1813,HH15-0103-2,bifarius,Pacific,2015,43.76359,-116.10907,1,0
1813,HH15-0103-2,bifarius,Pacific,2015,43.76359,-116.10907,1,0
1813,HH15-0103-2,bifarius,Pacific,2015,43.76359,-116.10907,1,0
1813,HH15-0103-2,bifarius,Pacific,2015,43.76359,-116.10907,1,0
1813,HH15-0103-2,bifarius,Pacific,2015,43.76359,-116.10907,1,0
1813,HH15-0103-2,bifarius,Pacific,2015,43.76359,-116.10907,1,0
1813,HH15-0103-2,bifarius,Pacific,2015,43.76359,-116.10907,1,0
1321,ENT.709722,bifarius,,1964,43.854579,-103.360929,1,0
2619,AMNH_BEE 00183726,bifarius,Pacific,2011,43.91715,-114.6882,1,0
802,HH15-2702-1,bifarius,Pacific,2015,43.99738,-122.17432,1,0
802,HH15-2702-1,bifarius,Pacific,2015,43.99738,-122.17432,1,0
2251,AMNH_BEE 00095105,bifarius,Pacific,1923,44.45972,-110.83222,1,0
2387,AMNH_BEE 00095652,bifarius,Pacific,1962,44.54611,-107.49888,1,0
2387,AMNH_BEE 00095652,bifarius,Pacific,1962,44.54611,-107.49888,1,0
2387,AMNH_BEE 00095652,bifarius,Pacific,1962,44.54611,-107.49888,1,0
2387,AMNH_BEE 00095652,bifarius,Pacific,1962,44.54611,-107.49888,1,0
1365,ENT.709792,bifarius,Pacific,1969,44.56444,-107.71472,1,0
1365,ENT.709792,bifarius,Pacific,1969,44.56444,-107.71472,1,0
1341,AMNH_BEE 00095601,bifarius,Pacific,1929,44.57583,-118.4833,1,0
2422,AMNH_BEE 00095525,bifarius,Pacific,1962,44.6075,-107.23444,1,0
2422,AMNH_BEE 00095525,bifarius,Pacific,1962,44.6075,-107.23444,1,0
2422,AMNH_BEE 00095525,bifarius,Pacific,1962,44.6075,-107.23444,1,0
2422,AMNH_BEE 00095525,bifarius,Pacific,1962,44.6075,-107.23444,1,0
2422,AMNH_BEE 00095525,bifarius,Pacific,1962,44.6075,-107.23444,1,0
2422,AMNH_BEE 00095525,bifarius,Pacific,1962,44.6075,-107.23444,1,0
2422,AMNH_BEE 00095525,bifarius,Pacific,1962,44.6075,-107.23444,1,0
1230,HH15-4803,bifarius,Pacific,2015,44.67081,-117.97805,1,0
2589,AMNH_BEE 00123546,bifarius,,1930,44.76667,-110.23333,1,0
2589,AMNH_BEE 00123546,bifarius,,1930,44.76667,-110.23333,1,0
2589,AMNH_BEE 00123546,bifarius,,1930,44.76667,-110.23333,1,0
2589,AMNH_BEE 00123546,bifarius,,1930,44.76667,-110.23333,1,0
2589,AMNH_BEE 00123546,bifarius,,1930,44.76667,-110.23333,1,0
2589,AMNH_BEE 00123546,bifarius,,1930,44.76667,-110.23333,1,0
2589,AMNH_BEE 00123546,bifarius,,1930,44.76667,-110.23333,1,0
1146,AMNH_BEE 00095921,bifarius,Pacific,,44.79722,-106.95556,1,0
1146,AMNH_BEE 00095921,bifarius,Pacific,,44.79722,-106.95556,1,0
1146,AMNH_BEE 00095921,bifarius,Pacific,,44.79722,-106.95556,1,0
1146,AMNH_BEE 00095921,bifarius,Pacific,,44.79722,-106.95556,1,0
1265,AMNH_BEE 00094990,bifarius,Pacific,1941,44.879,-118.968,1,0
2183,AMNH_BEE 00095732,bifarius,Pacific,1929,44.96056,-118.22972,1,0
2183,AMNH_BEE 00095732,bifarius,Pacific,1929,44.96056,-118.22972,1,0
2183,AMNH_BEE 00095732,bifarius,Pacific,1929,44.96056,-118.22972,1,0
2183,AMNH_BEE 00095732,bifarius,Pacific,1929,44.96056,-118.22972,1,0
2183,AMNH_BEE 00095732,bifarius,Pacific,1929,44.96056,-118.22972,1,0
2183,AMNH_BEE 00095732,bifarius,Pacific,1929,44.96056,-118.22972,1,0
477,AMNH_BEE 00095006,bifarius,Pacific,1973,45.07888,-122.04277,1,0
1607,HH15-4402-1,bifarius,Pacific,2015,45.12406,-116.83571,1,0
1607,HH15-4402-1,bifarius,Pacific,2015,45.12406,-116.83571,1,0
1607,HH15-4402-1,bifarius,Pacific,2015,45.12406,-116.83571,1,0
1607,HH15-4402-1,bifarius,Pacific,2015,45.12406,-116.83571,1,0
1607,HH15-4402-1,bifarius,Pacific,2015,45.12406,-116.83571,1,0
1607,HH15-4402-1,bifarius,Pacific,2015,45.12406,-116.83571,1,0
1607,HH15-4402-1,bifarius,Pacific,2015,45.12406,-116.83571,1,0
1614,HH15-4304-12,bifarius,Pacific,2015,45.14772,-116.9716,1,0
1614,HH15-4304-12,bifarius,Pacific,2015,45.14772,-116.9716,1,0
1614,HH15-4304-12,bifarius,Pacific,2015,45.14772,-116.9716,1,0
1614,HH15-4304-12,bifarius,Pacific,2015,45.14772,-116.9716,1,0
1614,HH15-4304-12,bifarius,Pacific,2015,45.14772,-116.9716,1,0
1614,HH15-4304-12,bifarius,Pacific,2015,45.14772,-116.9716,1,0
1614,HH15-4304-12,bifarius,Pacific,2015,45.14772,-116.9716,1,0
1614,HH15-4304-12,bifarius,Pacific,2015,45.14772,-116.9716,1,0
2470,ENT.710460,bifarius,Pacific,1964,45.17,-108.33,1,0
2470,ENT.710460,bifarius,Pacific,1964,45.17,-108.33,1,0
2470,ENT.710460,bifarius,Pacific,1964,45.17,-108.33,1,0
1921,AMNH_BEE 00095871,bifarius,Pacific,,45.19916,-109.63472,1,0
1921,AMNH_BEE 00095871,bifarius,Pacific,,45.19916,-109.63472,1,0
1921,AMNH_BEE 00095871,bifarius,Pacific,,45.19916,-109.63472,1,0
1921,AMNH_BEE 00095871,bifarius,Pacific,,45.19916,-109.63472,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1655,AMNH_BEE 00095147,bifarius,Pacific,1966,45.277,-109.496,1,0
1300,AMNH_BEE 00095745,bifarius,Pacific,1929,45.435,-118.392,1,0
1300,AMNH_BEE 00095745,bifarius,Pacific,1929,45.435,-118.392,1,0
1300,AMNH_BEE 00095745,bifarius,Pacific,1929,45.435,-118.392,1,0
1683,HH15-4102-2,bifarius,Pacific,2015,45.49822,-118.10903,1,0
1683,HH15-4102-2,bifarius,Pacific,2015,45.49822,-118.10903,1,0
1683,HH15-4102-2,bifarius,Pacific,2015,45.49822,-118.10903,1,0
1683,HH15-4102-2,bifarius,Pacific,2015,45.49822,-118.10903,1,0
1056,AMNH_BEE 00025502,bifarius,Pacific,2005,45.54366,-117.978,1,0
2164,AMNH_BEE 00095596,bifarius,Pacific,1964,45.613,-113.922,1,0
2164,AMNH_BEE 00095596,bifarius,Pacific,1964,45.613,-113.922,1,0
2164,AMNH_BEE 00095596,bifarius,Pacific,1964,45.613,-113.922,1,0
2164,AMNH_BEE 00095596,bifarius,Pacific,1964,45.613,-113.922,1,0
2164,AMNH_BEE 00095596,bifarius,Pacific,1964,45.613,-113.922,1,0
1402,HH15-3906-1,bifarius,Pacific,2015,45.64764,-118.12817,1,0
1402,HH15-3906-1,bifarius,Pacific,2015,45.64764,-118.12817,1,0
1402,HH15-3906-1,bifarius,Pacific,2015,45.64764,-118.12817,1,0
1402,HH15-3906-1,bifarius,Pacific,2015,45.64764,-118.12817,1,0
1402,HH15-3906-1,bifarius,Pacific,2015,45.64764,-118.12817,1,0
1402,HH15-3906-1,bifarius,Pacific,2015,45.64764,-118.12817,1,0
1402,HH15-3906-1,bifarius,Pacific,2015,45.64764,-118.12817,1,0
2375,ENT.711247,bifarius,,1967,45.69194,-112.055,1,0
2375,ENT.711247,bifarius,,1967,45.69194,-112.055,1,0
1509,AMNH_BEE 00095739,bifarius,Pacific,1964,45.782,-113.948,1,0
1509,AMNH_BEE 00095739,bifarius,Pacific,1964,45.782,-113.948,1,0
1509,AMNH_BEE 00095739,bifarius,Pacific,1964,45.782,-113.948,1,0
1771,ENT.710307,bifarius,,1959,46.15,-121.44,1,0
1771,ENT.710307,bifarius,,1959,46.15,-121.44,1,0
1771,ENT.710307,bifarius,,1959,46.15,-121.44,1,0
1771,ENT.710307,bifarius,,1959,46.15,-121.44,1,0
1771,ENT.710307,bifarius,,1959,46.15,-121.44,1,0
1771,ENT.710307,bifarius,,1959,46.15,-121.44,1,0
1771,ENT.710307,bifarius,,1959,46.15,-121.44,1,0
974,AMNH_BEE 00094998,bifarius,Pacific,1990,46.2112,-122.0347,1,0
974,AMNH_BEE 00094998,bifarius,Pacific,1990,46.2112,-122.0347,1,0
974,AMNH_BEE 00094998,bifarius,Pacific,1990,46.2112,-122.0347,1,0
974,AMNH_BEE 00094998,bifarius,Pacific,1990,46.2112,-122.0347,1,0
974,AMNH_BEE 00094998,bifarius,Pacific,1990,46.2112,-122.0347,1,0
1986,AMNH_BEE 00095669,bifarius,Pacific,1971,46.538,-113.712,1,0
1986,AMNH_BEE 00095669,bifarius,Pacific,1971,46.538,-113.712,1,0
1901,AMNH_BEE 00095686,bifarius,Pacific,1971,46.663,-113.71,1,0
1894,AMNH_BEE 00095748,bifarius,Pacific,1949,46.76,-110.735,1,0
1519,HH15-3801,bifarius,Pacific,2015,46.76846,-121.73096,1,0
228,AMNH_BEE 00094994,bifarius,Pacific,1919,47.46426,-123.21904,1,0
228,AMNH_BEE 00094994,bifarius,Pacific,1919,47.46426,-123.21904,1,0
228,AMNH_BEE 00094994,bifarius,Pacific,1919,47.46426,-123.21904,1,0
228,AMNH_BEE 00094994,bifarius,Pacific,1919,47.46426,-123.21904,1,0
228,AMNH_BEE 00094994,bifarius,Pacific,1919,47.46426,-123.21904,1,0
639,AMNH_BEE 00094978,bifarius,Pacific,1958,48.28547,-116.55321,1,0
1140,AMNH_BEE 00095600,bifarius,Pacific,1964,48.34138,-114.01305,1,0
1140,AMNH_BEE 00095600,bifarius,Pacific,1964,48.34138,-114.01305,1,0
1270,ENT.710319,bifarius,,1964,46.075517,-114.220245,1,0.026501767
1269,ENT.709794,bifarius,,1988,47.2,-113.5,1,0.026501767
1268,ENT.710267,bifarius,,1968,36.15889,-115.43056,1,0.027675277
2235,ENT.709897,bifarius,,1967,37.646322,-118.915966,1,0.027675277
2235,ENT.709897,bifarius,,1967,37.646322,-118.915966,1,0.027675277
2235,ENT.709897,bifarius,,1967,37.646322,-118.915966,1,0.027675277
2235,ENT.709897,bifarius,,1967,37.646322,-118.915966,1,0.027675277
2445,ENT.711486,bifarius,,1964,38.03159,-119.220989,1,0.027675277
2445,ENT.711486,bifarius,,1964,38.03159,-119.220989,1,0.027675277
2445,ENT.711486,bifarius,,1964,38.03159,-119.220989,1,0.027675277
25,ENT.710590,bifarius,,1975,38.311,-123.0661,1,0.027675277
81,ENT.709790,bifarius,,1977,38.338637,-123.035433,1,0.027675277
81,ENT.709790,bifarius,,1977,38.338637,-123.035433,1,0.027675277
1467,ENT.711409,bifarius,,1965,39.9,-121.1,1,0.027675277
1467,ENT.711409,bifarius,,1965,39.9,-121.1,1,0.027675277
2306,ENT.710114,bifarius,,1964,42.504662,-110.91361,1,0.027675277
2306,ENT.710114,bifarius,,1964,42.504662,-110.91361,1,0.027675277
2306,ENT.710114,bifarius,,1964,42.504662,-110.91361,1,0.027675277
2306,ENT.710114,bifarius,,1964,42.504662,-110.91361,1,0.027675277
2306,ENT.710114,bifarius,,1964,42.504662,-110.91361,1,0.027675277
2306,ENT.710114,bifarius,,1964,42.504662,-110.91361,1,0.027675277
2306,ENT.710114,bifarius,,1964,42.504662,-110.91361,1,0.027675277
2306,ENT.710114,bifarius,,1964,42.504662,-110.91361,1,0.027675277
2306,ENT.710114,bifarius,,1964,42.504662,-110.91361,1,0.027675277
2306,ENT.710114,bifarius,,1964,42.504662,-110.91361,1,0.027675277
1751,ENT.711777,bifarius,,1955,43.2,-122.2,1,0.027675277
1751,ENT.711777,bifarius,,1955,43.2,-122.2,1,0.027675277
1751,ENT.711777,bifarius,,1955,43.2,-122.2,1,0.027675277
1751,ENT.711777,bifarius,,1955,43.2,-122.2,1,0.027675277
1638,ENT.710318,bifarius,,1965,44.44333,-120.3925,1,0.027675277
1330,ENT.710312,bifarius,,1960,44.7,-122.32,1,0.027675277
2964,ENT.710314,bifarius,,1964,44.87,-107.86,1,0.027675277
2964,ENT.710314,bifarius,,1964,44.87,-107.86,1,0.027675277
1457,ENT.711478,bifarius,,1964,45.09472,-116.67528,1,0.027675277
1457,ENT.711478,bifarius,,1964,45.09472,-116.67528,1,0.027675277
1447,ENT.710561,bifarius,,1982,48.197158,-115.080841,1,0.027675277
1447,ENT.710561,bifarius,,1982,48.197158,-115.080841,1,0.027675277
1113,Trillium Lake 6-11-15 Q,bifarius,Pacific,2015,45.268,-121.738,1,0.0703125
2497,HH16-001-16 bifarius,bifarius,Pacific,2016,39.50066,-111.15953,1,0.078125
2072,HH16-0020-1,bifarius,Pacific,2016,43.20204,-110.8699,1,0.090909091
2072,HH16-0020-1,bifarius,Pacific,2016,43.20204,-110.8699,1,0.090909091
2283,AMNH_BEE 00179969,bifarius,Pacific,2011,40.642,-111.683,2,0.1328125
2283,AMNH_BEE 00179969,bifarius,Pacific,2011,40.642,-111.683,2,0.1328125
1996,AMNH_BEE 00095539,bifarius,Pacific,1920,43.5,-110.76666,2,0.1328125
1996,AMNH_BEE 00095539,bifarius,Pacific,1920,43.5,-110.76666,2,0.1328125
1996,AMNH_BEE 00095539,bifarius,Pacific,1920,43.5,-110.76666,2,0.1328125
1996,AMNH_BEE 00095539,bifarius,Pacific,1920,43.5,-110.76666,2,0.1328125
1996,AMNH_BEE 00095539,bifarius,Pacific,1920,43.5,-110.76666,2,0.1328125
1996,AMNH_BEE 00095539,bifarius,Pacific,1920,43.5,-110.76666,2,0.1328125
1996,AMNH_BEE 00095539,bifarius,Pacific,1920,43.5,-110.76666,2,0.1328125
1996,AMNH_BEE 00095539,bifarius,Pacific,1920,43.5,-110.76666,2,0.1328125
1996,AMNH_BEE 00095539,bifarius,Pacific,1920,43.5,-110.76666,2,0.1328125
1996,AMNH_BEE 00095539,bifarius,Pacific,1920,43.5,-110.76666,2,0.1328125
1996,AMNH_BEE 00095539,bifarius,Pacific,1920,43.5,-110.76666,2,0.1328125
1996,AMNH_BEE 00095539,bifarius,Pacific,1920,43.5,-110.76666,2,0.1328125
1996,AMNH_BEE 00095539,bifarius,Pacific,1920,43.5,-110.76666,2,0.1328125
1996,AMNH_BEE 00095539,bifarius,Pacific,1920,43.5,-110.76666,2,0.1328125
1996,AMNH_BEE 00095539,bifarius,Pacific,1920,43.5,-110.76666,2,0.1328125
1996,AMNH_BEE 00095539,bifarius,Pacific,1920,43.5,-110.76666,2,0.1328125
1996,AMNH_BEE 00095539,bifarius,Pacific,1920,43.5,-110.76666,2,0.1328125
1996,AMNH_BEE 00095539,bifarius,Pacific,1920,43.5,-110.76666,2,0.1328125
1502,AMNH_BEE 00095201,bifarius,Pacific,1920,41.26083,-111.76917,2,0.144067797
1502,AMNH_BEE 00095201,bifarius,Pacific,1920,41.26083,-111.76917,2,0.144067797
1502,AMNH_BEE 00095201,bifarius,Pacific,1920,41.26083,-111.76917,2,0.144067797
1502,AMNH_BEE 00095201,bifarius,Pacific,1920,41.26083,-111.76917,2,0.144067797
1502,AMNH_BEE 00095201,bifarius,Pacific,1920,41.26083,-111.76917,2,0.144067797
2399,AMNH_BEE 00095826,bifarius,Pacific,1920,43.5,-111.13333,2,0.144067797
